fecha,apertura,maximo,minimo,cierre,volumen,openint
"2009-06-22","84.58000","84.77","83.32","83.32000","20654680","0"
"2009-06-23","83.42000","83.71","82.85","83.18000","12151892","0"
"2009-06-24","83.74000","84.28","82.58","83.03000","15361938","0"
"2009-06-25","82.69000","84.9","82.5704","84.72000","13854044","0"
"2009-06-26","84.46000","84.69","84.0201","84.27000","7780125","0"
"2009-06-29","84.51000","85.35","84.3","85.25000","7529665","0"
"2009-06-30","85.33000","85.64","83.96","84.66000","13423306","0"
"2009-07-01","84.98000","85.8301","84.93","85.03000","9146004","0"
"2009-07-02","84.00000","84.04","82.95","82.99000","16520812","0"
"2009-07-06","82.21000","83.31","82.08","83.25000","12392621","0"
"2009-07-07","83.16000","83.19","81.54","81.55000","15246556","0"
"2009-07-08","81.93000","82.28","80.96","81.93000","17903928","0"
"2009-07-09","82.24000","82.41","81.53","81.77000","11454859","0"
"2009-07-10","81.41000","81.94","81.02","81.44000","16023430","0"
"2009-07-13","81.69000","83.39","81.39","83.31000","14389788","0"
"2009-07-14","83.54000","83.71","82.93","83.66000","10290370","0"
"2009-07-15","84.59000","86.36","84.54","86.20000","11619963","0"
"2009-07-16","86.11000","87.5","86.029","87.23000","11805397","0"
"2009-07-17","87.22000","87.54","86.72","87.46000","9078228","0"
"2009-07-20","87.88000","88.54","87.54","88.33000","13151403","0"
"2009-07-21","89.13000","89.27","88.1","89.17000","14599280","0"
"2009-07-22","88.76000","89.53","88.63","88.88000","11857668","0"
"2009-07-23","88.90000","91","88.84","90.63000","16524373","0"
"2009-07-24","90.40000","91.03","90.0725","90.97000","10899581","0"
"2009-07-27","90.86000","91.27","90.37","91.14000","10053723","0"
"2009-07-28","90.61000","91.28","90.08","90.99000","11700317","0"
"2009-07-29","90.68000","90.95","90.16","90.68000","9066934","0"
"2009-07-30","91.58000","92.48","91.27","91.42000","11665707","0"
"2009-07-31","91.47000","92.21","91.36","91.67000","9151472","0"
"2009-08-03","92.47000","93","91.97","92.86000","9844788","0"
"2009-08-04","92.59000","93.24","92.54","93.19000","12345897","0"
"2009-08-05","93.13000","93.22","92.12","92.83000","11396122","0"
"2009-08-06","93.24000","93.35","92.19","92.63000","10485417","0"
"2009-08-07","93.55000","94.5","93.11","93.79200","11798302","0"
"2009-08-10","93.49000","93.81","93","93.50000","13052448","0"
"2009-08-11","93.19000","93.23","92.3","92.58000","9307082","0"
"2009-08-12","92.55000","94.42","92.53","93.76800","13592459","0"
"2009-08-13","94.14000","94.26","93.17","94.19000","10214379","0"
"2009-08-14","94.07000","94.12","92.5","93.41000","10844137","0"
"2009-08-17","91.87000","91.98","91.4","91.61100","12130855","0"
"2009-08-18","91.88000","92.59","91.75","92.30000","8539524","0"
"2009-08-19","91.69000","93.45","91.57","93.13000","14298642","0"
"2009-08-20","93.15000","93.95","92.93","93.79000","8273034","0"
"2009-08-21","93.98000","95.21","93.9","95.03000","11869930","0"
"2009-08-24","95.43000","95.91","94.89","95.13000","9356144","0"
"2009-08-25","95.45000","96.82","95.28","95.48000","14627038","0"
"2009-08-26","95.26000","95.85","94.87","95.46000","11500067","0"
"2009-08-27","95.50000","96.12","94.602","95.82000","13100448","0"
"2009-08-28","96.39000","96.45","95.01","95.58000","10814857","0"
"2009-08-31","94.71000","95.09","94.41","95.05000","9891141","0"
"2009-09-01","94.60000","95.66","92.98","93.21000","17945976","0"
"2009-09-02","92.94000","93.42","92.71","92.83000","10931220","0"
"2009-09-03","93.24000","93.61","92.63","93.45000","7262799","0"
"2009-09-04","93.57000","94.5687","93.3","94.45000","8113835","0"
"2009-09-08","95.20000","95.22","94.62","95.06000","11024386","0"
"2009-09-09","95.09000","95.91","94.87","95.53000","13565211","0"
"2009-09-10","95.57000","96.46","95.19","96.33900","12253086","0"
"2009-09-11","96.37000","96.63","95.86","96.22000","8113282","0"
"2009-09-14","95.44000","96.45","95.4","96.32000","8420542","0"
"2009-09-15","96.50000","97.31","95.96","96.90000","11691259","0"
"2009-09-16","97.32000","98.15","96.94","98.08000","10580797","0"
"2009-09-17","97.97000","98.72","97.64","98.06000","15809212","0"
"2009-09-18","98.34000","98.46","97.92","98.11000","9896842","0"
"2009-09-21","97.56000","98.035","97.23","97.74000","7714772","0"
"2009-09-22","98.31000","98.42","97.69","98.21000","8206554","0"
"2009-09-23","98.36000","99.16","97.4","97.58000","13207827","0"
"2009-09-24","97.75000","98.02","96.62","96.99000","16702509","0"
"2009-09-25","96.88000","97.35","96.38","96.74000","13350014","0"
"2009-09-28","97.01000","98.24","96.9474","97.84000","6397716","0"
"2009-09-29","97.95000","98.36","97.39","97.44000","8176890","0"
"2009-09-30","97.62000","97.79","96.07","97.09000","15354934","0"
"2009-10-01","96.92000","96.94","95.01","95.12000","15476933","0"
"2009-10-02","94.22000","95.27","94.2","94.86000","15750120","0"
"2009-10-05","95.07000","96.28","94.8","95.97000","8749482","0"
"2009-10-06","96.58000","97.77","96.56","97.29000","12444341","0"
"2009-10-07","97.13000","97.48","96.83","97.28000","10039875","0"
"2009-10-08","97.94000","98.45","97.54","97.91000","9702613","0"
"2009-10-09","97.87000","98.7199","97.69","98.69000","6492536","0"
"2009-10-12","99.00000","99.39","98.56","98.94000","5440310","0"
"2009-10-13","98.64000","99.02","98.22","98.83000","6031730","0"
"2009-10-14","99.77000","100.36","99.43","100.23000","9167144","0"
"2009-10-15","99.87000","100.67","99.84","100.65000","7669540","0"
"2009-10-16","99.74000","100.21","99.37","99.99000","12934513","0"
"2009-10-19","100.11000","101.17","99.93","100.86000","9772381","0"
"2009-10-20","100.97000","105.9","99.9","100.39000","9388194","0"
"2009-10-21","100.22000","101.2","99.41","99.42500","12893511","0"
"2009-10-22","99.62000","101.09","99.2","100.74000","13423148","0"
"2009-10-23","100.98000","101.07","99.37","99.83000","13211670","0"
"2009-10-26","99.90000","100.77","98.52","98.81000","16118205","0"
"2009-10-27","98.95000","99.53","98.4","98.82000","14505983","0"
"2009-10-28","98.62000","99.07","97.62","97.68000","17191490","0"
"2009-10-29","98.34000","99.74","98.05","99.54000","12932554","0"
"2009-10-30","99.35000","99.64","96.87","97.06000","29735018","0"
"2009-11-02","97.40000","99","96.82","97.85000","20621716","0"
"2009-11-03","97.26000","97.925","97.07","97.80000","13948245","0"
"2009-11-04","98.38000","99.38","97.94","98.17000","14714295","0"
"2009-11-05","98.86000","100.23","98.81","100.16000","9819161","0"
"2009-11-06","99.65000","100.6","99.43","100.37000","10778069","0"
"2009-11-09","101.07000","102.44","100.91","102.42000","10961811","0"
"2009-11-10","102.27000","102.8","102.15","102.69000","9967114","0"
"2009-11-11","103.11000","103.62","102.64","103.13000","10532365","0"
"2009-11-12","102.96000","103.41","101.9","102.17000","11969776","0"
"2009-11-13","102.35000","103.25","102.1","102.91000","11673977","0"
"2009-11-16","103.40000","104.575","103.35","104.26000","10504825","0"
"2009-11-17","104.09000","104.64","103.86","104.59000","8403907","0"
"2009-11-18","104.50000","104.62","103.91","104.55000","7774831","0"
"2009-11-19","104.04000","104.07","102.87","103.65000","12739494","0"
"2009-11-20","102.92000","103.45","102.72","103.25000","8670117","0"
"2009-11-23","104.20000","104.98","104.13","104.46000","9492008","0"
"2009-11-24","104.44000","104.56","103.59","104.36000","10220676","0"
"2009-11-25","104.54000","104.84","104.2","104.63000","6490058","0"
"2009-11-27","102.46000","103.84","102.23","103.18000","12916097","0"
"2009-11-30","103.11000","103.74","102.71","103.58000","11962988","0"
"2009-12-01","104.28000","105.13","104.27","104.73000","10101233","0"
"2009-12-02","104.74000","105.25","104.32","104.58000","7130421","0"
"2009-12-03","104.85000","105.18","103.59","103.69000","9727873","0"
"2009-12-04","104.96000","105.27","103.2","103.98900","16601155","0"
"2009-12-07","103.83000","104.53","103.69","104.05000","8192874","0"
"2009-12-08","103.42000","103.44","101.75","102.94000","10727629","0"
"2009-12-09","102.96000","103.56","102.48","103.45000","8584967","0"
"2009-12-10","103.99000","104.62","103.95","104.18000","8043371","0"
"2009-12-11","104.51000","105.04","104.251","104.92000","9233594","0"
"2009-12-14","105.32000","105.38","104.92","105.20000","9754675","0"
"2009-12-15","104.91000","105.15","104.47","104.74000","7191660","0"
"2009-12-16","105.09000","105.31","104.47","104.67000","6287740","0"
"2009-12-17","104.04000","104.15","103.29","103.38000","8230672","0"
"2009-12-18","103.45000","103.64","102.43","103.14000","8261708","0"
"2009-12-21","103.56000","104.39","103.52","103.88000","5968390","0"
"2009-12-22","104.22000","104.61","104.05","104.45000","6850338","0"
"2009-12-23","104.65000","104.719","104.17","104.45000","4868479","0"
"2009-12-24","104.57000","105.04","104.55","105.00000","3567932","0"
"2009-12-28","105.20000","105.35","104.89","105.29000","8116893","0"
"2009-12-29","105.49000","105.64","105.25","105.29000","3357943","0"
"2009-12-30","104.93000","105.33","104.88","105.22000","3244085","0"
"2009-12-31","105.34000","105.39","104.03","104.07000","5196255","0"
"2010-01-04","104.84000","105.87","104.76","105.66000","8981390","0"
"2010-01-05","105.61000","105.67","104.97","105.49000","6551727","0"
"2010-01-06","105.50000","105.85","105.36","105.56000","6799151","0"
"2010-01-07","105.38000","106.02","104.95","105.94000","6313467","0"
"2010-01-08","105.67000","106.11","105.44","106.11000","4912227","0"
"2010-01-11","106.40000","106.66","105.82","106.54000","6858294","0"
"2010-01-12","105.85000","106.42","105.58","106.14000","8875465","0"
"2010-01-13","106.33000","106.99","106.035","106.75000","8620253","0"
"2010-01-14","106.64000","107.15","106.58","107.03000","7040619","0"
"2010-01-15","106.94000","106.98","105.538","106.01000","14017059","0"
"2010-01-19","105.90000","107.23","105.86","107.17000","10881108","0"
"2010-01-20","106.50000","106.54","105.13","106.02000","11904459","0"
"2010-01-21","105.97000","106.11","103.71","103.71000","22253760","0"
"2010-01-22","103.38000","103.86","101.55","101.63000","24601190","0"
"2010-01-25","102.39000","102.52","101.67","101.91000","18238750","0"
"2010-01-26","101.66000","103.06","101.48","101.88000","18358628","0"
"2010-01-27","101.67000","102.51","100.99","102.30000","16207895","0"
"2010-01-28","102.59000","102.62","100.51","101.20000","13413952","0"
"2010-01-29","101.56000","102.355","100.41","100.55000","14557239","0"
"2010-02-01","101.21000","102.35","101.07","101.84000","9985413","0"
"2010-02-02","101.95000","103.1","101.68","102.88000","8907739","0"
"2010-02-03","102.62000","103.06","102.34","102.63000","6564799","0"
"2010-02-04","101.95000","102.07","100.01","100.04000","16419205","0"
"2010-02-05","100.15000","100.34","98.36","100.16000","26925362","0"
"2010-02-08","100.00000","100.38","99.12","99.22000","10929464","0"
"2010-02-09","100.16000","101.49","99.84","100.65000","19229370","0"
"2010-02-10","100.55000","100.97","99.75","100.52000","11212088","0"
"2010-02-11","100.42000","101.75","99.87","101.58000","9937358","0"
"2010-02-12","100.53000","101.37","99.99","101.27000","13638566","0"
"2010-02-16","102.01000","102.97","101.59","102.81000","8960310","0"
"2010-02-17","103.16000","103.44","102.95","103.38000","8788299","0"
"2010-02-18","103.17000","104.3","103.16","104.17000","8677652","0"
"2010-02-19","103.70000","104.39","103.415","103.99000","9301618","0"
"2010-02-22","104.38000","104.38","103.71","103.84000","5291045","0"
"2010-02-23","103.61000","104.14","102.69","102.87000","10812020","0"
"2010-02-24","103.18000","103.95","102.99","103.70000","9660363","0"
"2010-02-25","102.25000","103.34","101.92","103.30000","10053804","0"
"2010-02-26","103.35000","103.61","102.78","103.30000","6966913","0"
"2010-03-01","103.67000","104.2","103.58","104.02000","5819603","0"
"2010-03-02","104.43000","104.64","103.95","104.01000","5677581","0"
"2010-03-03","104.35000","104.77","103.83","104.09000","5894067","0"
"2010-03-04","104.24000","104.57","103.96","104.50000","6174949","0"
"2010-03-05","104.99000","105.77","104.87","105.76000","6756959","0"
"2010-03-08","105.72000","105.96","105.5","105.59000","5732761","0"
"2010-03-09","105.44000","106.23","105.41","105.71000","8672249","0"
"2010-03-10","105.82000","106.14","105.38","105.77000","7330807","0"
"2010-03-11","105.64000","106.29","105.24","106.28000","7748824","0"
"2010-03-12","106.64000","106.68","106.13","106.42000","10140658","0"
"2010-03-15","106.30000","106.63","105.87","106.57000","6760819","0"
"2010-03-16","106.78000","107.12","106.41","107.07000","6854877","0"
"2010-03-17","107.31000","107.87","107.23","107.52000","6991922","0"
"2010-03-18","107.53000","108.03","107.461","107.95000","7502577","0"
"2010-03-19","108.13000","108.17","106.92","107.34000","12067963","0"
"2010-03-22","106.95000","108.07","106.92","107.79000","8835416","0"
"2010-03-23","108.03000","108.92","107.829","108.87000","9105842","0"
"2010-03-24","108.52000","108.81","108.22","108.40000","7076082","0"
"2010-03-25","108.99000","109.53","108.315","108.44000","9530788","0"
"2010-03-26","108.63000","109.07","108.131","108.43000","8865000","0"
"2010-03-29","108.79000","109.16","108.67","108.92000","5886247","0"
"2010-03-30","109.01000","109.38","108.67","109.13000","5781712","0"
"2010-03-31","108.82000","109.04","108.32","108.61000","6080513","0"
"2010-04-01","109.24000","109.58","108.66","109.28000","11474387","0"
"2010-04-05","109.59000","109.88","109.25","109.73000","4246059","0"
"2010-04-06","109.45000","109.87","109.278","109.72000","4411353","0"
"2010-04-07","109.55000","109.7","108.52","109.05000","10895399","0"
"2010-04-08","108.71000","109.57","108.5","109.37000","8765062","0"
"2010-04-09","109.52000","110.08","109.41","110.06000","6018208","0"
"2010-04-12","110.14000","110.36","109.98","110.18000","4366464","0"
"2010-04-13","110.00000","110.44","109.53","110.25000","6105750","0"
"2010-04-14","110.60000","111.32","110.43","111.29000","7987372","0"
"2010-04-15","111.08000","111.62","111.04","111.56000","8667407","0"
"2010-04-16","111.26000","111.5","109.7","110.18000","22113428","0"
"2010-04-19","109.86000","110.91","109.74","110.84000","10482471","0"
"2010-04-20","111.22000","111.43","110.78","111.10000","8904691","0"
"2010-04-21","111.14000","111.5","110.69","111.16000","9117046","0"
"2010-04-22","110.61000","111.51","110.15","111.35000","9947954","0"
"2010-04-23","111.29000","112.04","111.05","111.96000","13874967","0"
"2010-04-26","112.11000","112.58","112.02","112.08000","8021981","0"
"2010-04-27","111.76000","112.18","109.73","109.87000","19879240","0"
"2010-04-28","110.38000","110.84","109.69","110.55000","14837330","0"
"2010-04-29","110.94000","112","110.92","111.69000","7472549","0"
"2010-04-30","111.81000","112","110.04","110.10000","14619012","0"
"2010-05-03","110.57000","111.82","110.57","111.54000","8330163","0"
"2010-05-04","110.51000","110.54","108.7","109.36000","19917606","0"
"2010-05-05","108.55000","109.56","108.25","108.80000","18900368","0"
"2010-05-06","108.37000","109.15","99.16","105.26300","34425236","0"
"2010-05-07","105.02000","105.94","102.54","103.78000","33582796","0"
"2010-05-10","107.57000","108.47","107","108.00000","20455230","0"
"2010-05-11","107.14000","108.93","106.98","107.67000","16440580","0"
"2010-05-12","108.08000","109.35","107.95","109.26000","12985457","0"
"2010-05-13","108.95000","109.46","107.97","108.10000","11165681","0"
"2010-05-14","107.45000","107.67","105.62","106.51000","17965712","0"
"2010-05-17","106.69000","106.92","104.66","106.52000","17555194","0"
"2010-05-18","107.29000","107.51","105.14","105.39000","19225994","0"
"2010-05-19","104.96000","105.58","103.59","104.77000","24115594","0"
"2010-05-20","102.97000","103.25","101","101.11000","28708078","0"
"2010-05-21","99.30000","101.97","99.02","101.84000","30848254","0"
"2010-05-24","101.37000","101.98","100.53","100.68000","16543605","0"
"2010-05-25","98.53000","100.57","97.75","100.46000","25172168","0"
"2010-05-26","100.88000","101.8","99.52","99.68000","18505056","0"
"2010-05-27","101.44000","102.73","101.07","102.72000","18333916","0"
"2010-05-28","102.59000","102.63","101.04","101.47000","19455952","0"
"2010-06-01","100.67000","102.29","100.23","100.32000","17013842","0"
"2010-06-02","100.86000","102.65","100.41","102.61000","14884630","0"
"2010-06-03","102.99000","103.26","101.84","102.69000","11858469","0"
"2010-06-04","100.97000","101.18","99","99.44000","20050268","0"
"2010-06-07","99.66000","99.92","98.201","98.26800","13694512","0"
"2010-06-08","98.36000","99.67","97.7","99.44000","25095574","0"
"2010-06-09","99.98000","100.78","98.8","99.15000","16083566","0"
"2010-06-10","100.60000","101.98","100.6","101.88000","13826569","0"
"2010-06-11","101.07000","102.35","101.02","102.31000","9072558","0"
"2010-06-14","102.99000","103.49","102.04","102.14000","8996320","0"
"2010-06-15","102.81000","104.29","102.099","104.17000","9404700","0"
"2010-06-16","103.69000","104.48","103.52","104.29000","9603832","0"
"2010-06-17","104.51000","104.62","103.38","104.56000","9746017","0"
"2010-06-18","104.51000","104.84","104.23","104.49000","6894761","0"
"2010-06-21","105.73000","105.96","103.96","104.45000","10260763","0"
"2010-06-22","104.50000","104.94","102.84","102.93000","11925292","0"
"2010-06-23","103.08000","103.68","102.27","102.99000","12969000","0"
"2010-06-24","102.51000","102.64","101.3","101.55900","13411567","0"
"2010-06-25","101.80000","102.03","100.83","101.72000","10896573","0"
"2010-06-28","101.69000","102.05","101.04","101.44000","6771958","0"
"2010-06-29","100.19000","100.23","98.13","98.73000","16676808","0"
"2010-06-30","98.51000","99.13","97.59","97.73000","13389003","0"
"2010-07-01","97.75000","98","96.26","97.34000","18565154","0"
"2010-07-02","97.53000","97.74","96.17","96.87000","11307412","0"
"2010-07-06","97.99000","98.62","96.61","97.45000","10252502","0"
"2010-07-07","97.54000","100.37","97.5","100.29000","12256174","0"
"2010-07-08","100.90000","101.51","100.4","101.51000","9461142","0"
"2010-07-09","101.46000","102.13","101.28","102.11000","7378934","0"
"2010-07-12","101.85000","102.3","101.55","102.25000","6613550","0"
"2010-07-13","103.22000","104.18","103.17","103.73000","9339099","0"
"2010-07-14","103.53000","104.09","103.12","103.75000","8757825","0"
"2010-07-15","103.72000","103.88","102.49","103.70000","11501307","0"
"2010-07-16","103.01000","103.11","100.83","101.01000","12219616","0"
"2010-07-19","101.41000","101.9","100.76","101.62000","7289475","0"
"2010-07-20","100.10000","102.4","100.04","102.33000","9204473","0"
"2010-07-21","102.67000","102.7","100.72","101.23000","10812935","0"
"2010-07-22","102.25000","103.71","102.22","103.25000","10389232","0"
"2010-07-23","103.11000","104.5","102.92","104.27000","13384177","0"
"2010-07-26","104.41000","105.33","104.21","105.26000","9043156","0"
"2010-07-27","105.75000","105.84","105","105.44000","10259738","0"
"2010-07-28","105.24000","105.55","104.69","105.09000","7161286","0"
"2010-07-29","105.66000","105.93","103.92","104.67000","11633280","0"
"2010-07-30","103.80000","105.13","103.54","104.70000","11705921","0"
"2010-08-02","106.08000","106.988","105.88","106.73000","6852959","0"
"2010-08-03","106.48000","106.83","106.06","106.39000","5440015","0"
"2010-08-04","106.65000","107.15","106.38","106.96000","7293329","0"
"2010-08-05","106.43000","106.88","106.23","106.88000","3635388","0"
"2010-08-06","105.92000","106.73","105.31","106.69000","7524990","0"
"2010-08-09","107.00000","107.374","106.64","107.12000","3723692","0"
"2010-08-10","106.36000","107.18","105.67","106.66000","8437298","0"
"2010-08-11","105.19000","105.21","103.91","104.13000","9496137","0"
"2010-08-12","102.85000","103.869","102.78","103.45000","14562738","0"
"2010-08-13","103.21000","103.796","103.1","103.35000","6483668","0"
"2010-08-16","102.81000","103.59","102.38","103.28000","5820500","0"
"2010-08-17","103.99000","105.118","103.67","104.33000","5463800","0"
"2010-08-18","104.26000","105.11","103.68","104.57000","6346230","0"
"2010-08-19","104.08000","104.31","102.55","103.06000","8884734","0"
"2010-08-20","102.43000","102.48","101.47","102.14000","8548639","0"
"2010-08-23","102.54000","103.05","101.7","101.76000","5552355","0"
"2010-08-24","100.73000","101.15","99.91","100.40000","9552891","0"
"2010-08-25","99.91000","100.98","99.37","100.61000","9741121","0"
"2010-08-26","100.96000","101.06","99.6701","99.92900","8262997","0"
"2010-08-27","100.53000","101.63","99.4","101.58000","10432365","0"
"2010-08-30","101.23000","101.54","100.16","100.17000","4731138","0"
"2010-08-31","99.89000","100.85","99.52","100.20000","10529502","0"
"2010-09-01","101.36000","102.9","101.33","102.80000","8515595","0"
"2010-09-02","102.91000","103.29","102.62","103.28000","3787348","0"
"2010-09-03","104.22000","104.63","103.293","104.57900","6273693","0"
"2010-09-07","104.16000","104.29","103.41","103.56000","4208302","0"
"2010-09-08","103.71000","104.4","103.68","103.98000","5743139","0"
"2010-09-09","104.98000","105","103.97","104.25000","4403845","0"
"2010-09-10","104.42000","104.82","104.15","104.78000","3524027","0"
"2010-09-13","105.65000","105.86","105.06","105.67000","4944842","0"
"2010-09-14","105.48000","106.07","105.17","105.44000","5079873","0"
"2010-09-15","105.20000","106.06","104.98","105.94000","4382559","0"
"2010-09-16","105.67000","106.24","105.4","106.19000","5452389","0"
"2010-09-17","106.35000","106.49","105.65","106.07000","7777996","0"
"2010-09-20","106.40000","107.72","106.2","107.52000","5261264","0"
"2010-09-21","107.54000","108.31","107.17","107.62000","8385321","0"
"2010-09-22","107.56000","108.04","107.08","107.40000","5594987","0"
"2010-09-23","106.64000","107.62","106.41","106.67000","7549311","0"
"2010-09-24","107.77000","108.66","107.67","108.57000","5336370","0"
"2010-09-27","108.57000","108.73","108.08","108.19000","3990298","0"
"2010-09-28","108.36000","108.87","107.3","108.56000","7873054","0"
"2010-09-29","108.35000","108.71","108","108.31000","6283222","0"
"2010-09-30","108.91000","109.52","107.47","107.91000","11671677","0"
"2010-10-01","108.55000","108.728","107.84","108.32000","5985739","0"
"2010-10-04","108.16000","108.55","107.07","107.57000","5564017","0"
"2010-10-05","108.41000","109.68","108.27","109.40000","6496564","0"
"2010-10-06","109.44000","109.83","109.27","109.77000","7220842","0"
"2010-10-07","110.09000","110.11","109.01","109.60000","5279111","0"
"2010-10-08","109.66000","110.41","109.38","110.16000","4813704","0"
"2010-10-11","110.29000","110.4","109.875","110.26000","3527532","0"
"2010-10-12","109.93000","110.63","109.21","110.26000","5379856","0"
"2010-10-13","110.82000","111.64","110.66","111.06000","6922364","0"
"2010-10-14","111.05000","111.23","110.31","111.07000","8978738","0"
"2010-10-15","111.43000","111.47","110.11","110.68000","9378260","0"
"2010-10-18","110.68000","111.59","110.55","111.01000","4437440","0"
"2010-10-19","110.29000","110.68","109.17","109.84000","9258604","0"
"2010-10-20","110.09000","111.58","109.819","111.09000","7394606","0"
"2010-10-21","111.58000","112.21","110.7","111.54000","6982844","0"
"2010-10-22","111.59000","111.68","111.15","111.36000","3550447","0"
"2010-10-25","111.90000","112.55","111.657","111.71000","6127621","0"
"2010-10-26","111.20000","111.91","110.93","111.76000","5371860","0"
"2010-10-27","111.12000","111.46","110.26","111.31000","7612757","0"
"2010-10-28","111.77000","111.86","110.58","111.10000","5658832","0"
"2010-10-29","111.02000","111.38","110.81","111.31000","5972214","0"
"2010-11-01","111.68000","112.51","110.67","111.32000","9428432","0"
"2010-11-02","112.01000","112.28","111.85","111.88000","4073521","0"
"2010-11-03","112.07000","112.37","111.06","112.30000","10113076","0"
"2010-11-04","113.31000","114.52","113.235","114.43000","9356702","0"
"2010-11-05","114.45000","114.63","114.05","114.54000","6348557","0"
"2010-11-08","114.14000","114.35","113.78","114.22000","4081641","0"
"2010-11-09","114.38000","114.41","113.23","113.69000","5847288","0"
"2010-11-10","113.62000","113.89","112.76","113.73000","9956860","0"
"2010-11-11","112.90000","113.26","112.53","113.08000","5517804","0"
"2010-11-12","112.46000","112.99","111.65","112.16000","8696651","0"
"2010-11-15","112.32000","113.03","112.18","112.25000","6610651","0"
"2010-11-16","111.59000","111.74","110.07","110.50000","9552218","0"
"2010-11-17","110.64000","110.79","110.26","110.44000","5566697","0"
"2010-11-18","111.36000","112.37","111.35","112.15000","7162007","0"
"2010-11-19","111.66000","112.06","111.18","112.01000","4475442","0"
"2010-11-22","111.55000","111.86","110.54","111.82000","6815643","0"
"2010-11-23","110.78000","110.81","109.9","110.39000","6622796","0"
"2010-11-24","111.00000","111.96","111","111.85000","4298912","0"
"2010-11-26","110.94000","111.35","110.67","110.90000","2330192","0"
"2010-11-29","110.26000","110.86","109.4","110.65000","6044572","0"
"2010-11-30","109.67000","110.76","109.56","110.17000","8064810","0"
"2010-12-01","111.68000","112.9","111.59","112.67000","7314785","0"
"2010-12-02","112.77000","113.87","112.75","113.74000","6150521","0"
"2010-12-03","113.34000","114.02","113.31","113.94000","4552880","0"
"2010-12-06","113.78000","114.05","113.63","113.74000","6181089","0"
"2010-12-07","114.62000","114.71","113.67","113.73000","7621060","0"
"2010-12-08","113.70000","114.08","113.45","113.89000","6518668","0"
"2010-12-09","114.35000","114.39","113.51","113.92000","5239203","0"
"2010-12-10","114.10000","114.34","113.77","114.29000","8295771","0"
"2010-12-13","114.67000","115.03","114.43","114.49000","4763178","0"
"2010-12-14","114.63000","115.38","114.59","115.01000","5215945","0"
"2010-12-15","114.91000","115.44","114.68","114.89000","5858984","0"
"2010-12-16","114.99000","115.39","114.42","115.24000","8115782","0"
"2010-12-17","114.93000","114.99","114.48","114.95000","4622379","0"
"2010-12-20","115.14000","115.15","114.38","114.75000","6742675","0"
"2010-12-21","115.11000","115.46","114.99","115.31000","4785214","0"
"2010-12-22","115.35000","115.66","115.25","115.58000","3488310","0"
"2010-12-23","115.51000","115.79","115.4","115.73000","3578796","0"
"2010-12-27","115.36000","115.64","115.149","115.54000","4139073","0"
"2010-12-28","115.77000","115.88","115.34","115.79000","4738561","0"
"2010-12-29","115.71000","115.98","115.62","115.65000","6626978","0"
"2010-12-30","115.53000","115.71","115.264","115.45000","6599479","0"
"2010-12-31","115.32000","115.73","115.04","115.63000","3725832","0"
"2011-01-03","116.41000","116.86","116.36","116.41000","9112030","0"
"2011-01-04","116.71000","116.73","116.11","116.64000","9781328","0"
"2011-01-05","116.46000","117.19","116.3","117.04000","7568745","0"
"2011-01-06","117.14000","117.19","116.5","116.78000","7163153","0"
"2011-01-07","116.91000","117.1","115.82","116.57000","9250636","0"
"2011-01-10","116.16000","116.34","115.56","116.20000","6166684","0"
"2011-01-11","116.63000","116.86","116.17","116.55000","5124155","0"
"2011-01-12","117.15000","117.65","117.01","117.40000","5259524","0"
"2011-01-13","117.37000","117.38","116.82","117.20000","6066178","0"
"2011-01-14","116.88000","117.77","116.805","117.69000","5886228","0"
"2011-01-18","117.76000","118.43","117.74","118.23000","4665972","0"
"2011-01-19","118.35000","118.49","117.86","118.15800","9080235","0"
"2011-01-20","117.84000","118.34","117.33","118.12000","10935590","0"
"2011-01-21","118.71000","118.8","117.967","118.46000","9669367","0"
"2011-01-24","118.36000","119.58","118.34","119.56000","12307690","0"
"2011-01-25","119.30000","119.59","118.71","119.49000","10481536","0"
"2011-01-26","119.55000","119.94","119.34","119.61000","9163260","0"
"2011-01-27","119.62000","119.93","119.45","119.64000","7393740","0"
"2011-01-28","119.66000","119.86","117.76","118.02000","17160026","0"
"2011-01-31","118.25000","118.65","117.882","118.60000","8967974","0"
"2011-02-01","119.16000","120.23","119.08","120.09000","7632690","0"
"2011-02-02","119.89000","120.32","119.89","120.10000","4234400","0"
"2011-02-03","120.03000","120.57","119.56","120.37000","6339089","0"
"2011-02-04","120.37000","120.69","120.02","120.69000","5192904","0"
"2011-02-07","120.88000","121.65","120.85","121.35000","7321777","0"
"2011-02-08","121.45000","122.22","121.33","122.14000","6034547","0"
"2011-02-09","122.11000","122.4","121.75","122.28000","7682006","0"
"2011-02-10","121.77000","122.25","121.43","122.17000","7202128","0"
"2011-02-11","121.82000","122.76","121.71","122.65000","6895747","0"
"2011-02-14","122.49000","122.71","122.3","122.61000","4097616","0"
"2011-02-15","122.34000","122.37","121.88","122.20000","4862270","0"
"2011-02-16","122.49000","123.06","122.37","122.88000","5681102","0"
"2011-02-17","122.65000","123.34","122.57","123.16000","4857089","0"
"2011-02-18","122.97000","123.64","122.82","123.60000","6320995","0"
"2011-02-22","122.87000","123.28","121.49","121.89000","9844300","0"
"2011-02-23","121.67000","121.77","120.36","120.85000","14464620","0"
"2011-02-24","120.77000","121.04","119.56","120.42000","12252652","0"
